Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,total_pop,pop_ppsm,area_miles,gini_index,male_pct,female_pct,age18underpct,age18to24pct,age25to34pct,age35to44pct,age45to54pct,age55to64pct,age65to74pct,age75to84pct,age85over_pct,white_pct,black_pct,asianpi_pct,hispanic_pct,other_pct,less_than_hs_pct,high_school_pct,some_college_pct,college_degree_pct,masters_degree_pct,prof_degree_pct,phd_degree_pct
1021,05000US01021,Chilton County,"Chilton County, Alabama",al,43930,63.40464,692.8514943,0.4845,49.33302982,50.66697018,12.44707489,7.944457091,13.26883679,12.76576372,12.87502845,13.14136126,9.414978375,4.982927384,1.370361939,80.13885727,9.44229456,0.43250626,7.776007284,19.95674937,17.79612661,44.05397241,23.98885644,9.156513275,3.759272312,0.896183667,0.349075286
1023,05000US01023,Choctaw County,"Choctaw County, Alabama",al,13075,14.31359,913.4674848,0.4809,47.82409178,52.17590822,10.76099426,7.564053537,10.1414914,11.05927342,13.8126195,15.09751434,12.59655832,7.20458891,2.256214149,56.36711281,42.75334608,0.099426386,0.5583174,1.797323136,18.58838491,38.21534549,30.21407376,8.160237389,3.984739296,0.402713014,0.434506147
1025,05000US01025,Clarke County,"Clarke County, Alabama",al,24387,19.69202,1238.420465,0.5185,47.31619305,52.68380695,10.97305942,8.725960553,10.63271415,11.97769303,13.601509,13.99516136,10.55890433,6.503464961,1.906753598,52.87653258,45.81539345,0.504367081,0.196826178,1.472095789,18.82039123,43.69887374,24.92590397,7.954949615,3.550681683,0.586840545,0.462359218
1027,05000US01027,Clay County,"Clay County, Alabama",al,13378,22.15044,603.9610129,0.4684,48.31813425,51.68186575,10.65929137,9.523097623,8.925100912,12.363582,13.63432501,14.65839438,11.54133652,6.420989685,1.861264763,80.28105845,14.77799372,0.13454926,3.102107938,9.029750336,24.50188476,36.25201939,29.07915994,5.49273021,3.812600969,0.624663436,0.236941303
1029,05000US01029,Cleburne County,"Cleburne County, Alabama",al,14938,26.67002,560.1045009,0.4622,48.74146472,51.25853528,11.50087026,7.062525104,11.42053822,12.21046994,14.12505021,13.40206186,10.8314366,5.174722185,2.758066676,92.64292409,2.63087428,0.02008301,2.423349846,9.030660062,22.63283868,39.58831977,24.10722834,8.875059837,3.207276209,1.244614648,0.344662518
1031,05000US01031,Coffee County,"Coffee County, Alabama",al,51288,75.53616,678.9861142,0.4427,49.35657464,50.64342536,12.16073935,8.218296678,12.62283575,13.18827016,13.33060365,12.59943847,9.477850569,5.085010139,1.766495087,70.62665731,17.21455311,1.298549368,6.919747309,20.73389487,13.84337764,27.85002291,34.89058203,15.57917049,6.373166819,0.887946838,0.575733272
1033,05000US01033,Colbert County,"Colbert County, Alabama",al,54495,91.93668,592.7449486,0.4496,47.84842646,52.15157354,10.73676484,7.797045601,11.92035967,11.9937609,13.5700523,14.14625195,11.01568951,6.024405909,2.231397376,78.65859253,15.8087898,0.543169098,2.475456464,9.377007065,15.57016409,36.04482634,29.65733216,11.83549873,5.54117708,0.986075884,0.364925721
1035,05000US01035,Conecuh County,"Conecuh County, Alabama",al,12514,14.71889,850.200004,0.4354,48.24196899,51.75803101,10.77193543,8.110915774,10.29247243,10.79590858,12.79367109,15.1909861,13.05737574,6.081189068,2.493207607,50.13584785,47.71455969,0.1438389,0.839060253,3.723829311,19.24728752,48.76808318,21.25904159,7.142857143,2.633363472,0.327757685,0.621609403
1037,05000US01037,Coosa County,"Coosa County, Alabama",al,10855,16.67664,650.9106421,0.4646,50.67710732,49.32289268,9.064947029,7.13956702,10.66789498,11.61676647,14.24228466,17.4758176,12.43666513,7.526485491,1.851681253,65.26024873,34.20543528,0,0.460617227,1.004145555,20.35236938,38.61482382,29.45321993,8.57837181,2.746051033,0.255164034,0
1039,05000US01039,Covington County,"Covington County, Alabama",al,37351,36.24353,1030.556497,0.4553,48.65197719,51.34802281,11.46154052,7.290300126,11.49634548,10.9715938,13.10540548,14.727852,11.32499799,6.848544885,2.30783647,83.38732564,12.92067147,0.460496372,1.617091912,6.602232872,17.13442772,35.43384522,32.48354641,9.603600878,4.02072774,0.972085634,0.351766397
1041,05000US01041,Crenshaw County,"Crenshaw County, Alabama",al,13865,22.77188,608.8649183,0.504,49.14532997,50.85467003,11.94374324,7.746123332,11.30183916,12.5640101,13.16985215,14.41038586,11.07104219,5.019834115,2.24305806,71.17922827,23.06527227,1.355932203,1.983411468,8.748647674,21.6124031,38.79069767,24.04134367,11.36950904,3.596899225,0.361757106,0.227390181
1043,05000US01043,Cullman County,"Cullman County, Alabama",al,82313,112.0239,734.7806337,0.4548,49.27532711,50.72467289,11.44169208,7.931918409,12.35041852,12.36499702,13.37941759,13.42679771,10.63744488,6.008771397,1.337577296,92.11910634,1.212445179,0.409412851,4.304301872,12.03212129,18.18674404,35.62539327,32.43899881,8.821575893,3.628609383,0.999790254,0.298888345
1045,05000US01045,Dale County,"Dale County, Alabama",al,49255,87.78279,561.1008792,0.45,49.20109634,50.79890366,11.8607248,8.866104964,14.46756674,11.80793828,12.49213278,12.88803167,9.29651812,5.067505837,1.754136636,69.03867628,19.79291442,1.293269719,6.232869759,19.93097147,14.17530406,32.72422263,36.05535918,11.20064706,4.637229645,0.787849739,0.419387694
1047,05000US01047,Dallas County,"Dallas County, Alabama",al,40029,40.89859,978.7380019,0.4885,46.08658722,53.91341278,12.27360164,9.115890979,11.67653451,11.12943116,12.32856179,14.56693897,9.975267931,5.45104799,1.324040071,27.54003348,70.47390642,0.617052637,1.029253791,3.162707037,19.30451128,35.21804511,30.36090226,8.646616541,5.120300752,0.988721805,0.360902256
1049,05000US01049,DeKalb County,"DeKalb County, Alabama",al,71200,91.62285,777.0987665,0.4748,49.58426966,50.41573034,12.70505618,8.207865169,12.06741573,12.66432584,13.19662921,12.99438202,9.89747191,4.962078652,1.459269663,80.6755618,1.41011236,1.068820225,14.35393258,33.7991573,25.88770992,33.32776339,28.07460941,7.429609825,3.805664634,0.904419751,0.570223076
1051,05000US01051,Elmore County,"Elmore County, Alabama",al,81212,131.3161,618.4465287,0.4359,48.57656504,51.42343496,11.40841255,8.882923706,13.74796828,13.70856524,13.89203566,12.81707137,8.953110378,4.134856918,1.404964784,73.22932572,21.4278678,0.482687288,2.889967,9.972664138,13.61932603,32.82698757,29.0482254,16.04763357,6.436629064,1.160350795,0.860847576
1053,05000US01053,Escambia County,"Escambia County, Alabama",al,37328,39.49123,945.2226033,0.4823,51.07961852,48.92038148,11.10426489,8.130625804,13.34654951,12.86433776,13.11883841,12.88041149,10.02196742,5.564187741,1.762751822,60.22288898,31.9331333,0.554543506,2.244963566,10.92209601,18.45561333,44.46755247,24.41748508,8.006932409,3.662622761,0.577700751,0.412093202
1055,05000US01055,Etowah County,"Etowah County, Alabama",al,102939,192.308,535.2818747,0.4483,48.23341979,51.76658021,11.04051914,8.415663645,11.7438483,12.57832308,13.64691711,13.63234537,10.86080106,5.590689632,1.886554173,78.07925082,15.74913298,0.782016534,3.769222549,11.37275474,15.48301965,32.87033822,33.91346621,10.88547816,4.837835961,1.377873463,0.631988333
1057,05000US01057,Fayette County,"Fayette County, Alabama",al,16585,26.42254,627.6837236,0.4635,49.26138077,50.73861923,11.82393729,7.874585469,11.45010552,11.30539644,13.13837805,14.30208019,12.14350317,6.089840217,2.218872475,84.66686765,11.92643955,0.687368104,1.718420259,6.246608381,17.58129214,41.54647094,27.93377144,9.132030383,3.149270291,0.31578049,0.341384313
1059,05000US01059,Franklin County,"Franklin County, Alabama",al,31542,49.75718,633.9185386,0.4224,49.46420645,50.53579355,12.81465982,9.270179443,12.65931139,12.5927335,12.80514869,11.75575423,9.374801851,5.002853338,1.791262444,77.08135185,4.400481897,0.377274745,16.90761524,36.97926574,23.23178935,36.83451855,27.06131078,7.803190467,4.084182203,0.432442821,0.552565827
1061,05000US01061,Geneva County,"Geneva County, Alabama",al,26491,46.11296,574.4805489,0.4413,48.96379903,51.03620097,11.44162168,7.689403949,11.2226794,11.76248537,13.58952097,14.18217508,11.28307727,6.507870598,1.657166585,83.93416632,9.546638481,0.426559964,3.876788343,11.75493564,20.92160447,37.22980966,30.75599527,6.97924508,3.683191741,0.414023013,0.016130767
1063,05000US01063,Greene County,"Greene County, Alabama",al,8426,13.02272,647.0230812,0.5041,46.87870876,53.12129124,10.56254451,8.675528127,11.9392357,9.090909091,11.83242345,15.99810112,11.32209827,6.646095419,2.397341562,17.14929979,79.67006883,0,1.697127937,4.308093995,24.10423453,36.84210526,28.95594034,6.360363449,2.588719355,0.291445225,0.85719184
1065,05000US01065,Hale County,"Hale County, Alabama",al,14887,23.11709,643.9825482,0.5071,47.14851884,52.85148116,11.89628535,8.967555585,11.33203466,10.94915027,12.67548868,14.44213072,10.56626587,5.387250621,2.297306375,39.61845906,58.76267885,0.261973534,0.873245113,2.317458185,16.3538874,42.61741634,26.91887598,9.294012511,3.058286168,1.340482574,0.417039023
1067,05000US01067,Henry County,"Henry County, Alabama",al,17124,30.48329,561.7503216,0.435,48.07288017,51.92711983,10.64587713,8.000467181,9.647278673,12.51459939,12.95842093,14.34828311,13.11609437,5.886475123,2.581172623,68.93833217,27.73300631,0,2.616211166,6.803316982,19.82411441,33.54154681,28.65948878,10.68463878,5.901208186,1.068463878,0.320539163
1069,05000US01069,Houston County,"Houston County, Alabama",al,104352,179.9578,579.8693245,0.4808,47.94254063,52.05745937,12.06205918,7.923183073,12.99352193,12.46358479,13.16984821,13.20051365,9.854147501,5.183417663,1.842801288,66.91390678,26.90700705,0.853840846,3.29365992,10.67540632,14.31141733,31.63268153,33.02881531,13.25699462,5.599877263,1.535607688,0.634606265
1071,05000US01071,Jackson County,"Jackson County, Alabama",al,52094,48.32524,1077.98729,0.4616,49.01908089,50.98091911,11.20474527,7.121741467,11.53491765,12.41409759,13.68487734,14.6811533,11.41782163,5.810649979,1.913848044,89.33274465,3.453372749,0.560525204,2.889008331,12.43137405,17.53122901,40.78173271,27.50302216,9.267965077,3.766286098,0.427132304,0.722632639
1073,05000US01073,Jefferson County,"Jefferson County, Alabama",al,659892,593.7582,1111.381705,0.4996,47.33319998,52.66680002,11.69494402,9.016930043,14.42554236,12.6594958,12.63130937,13.25989707,8.686118335,4.411024834,1.927436611,50.13881059,42.6891067,1.585865566,3.795772642,11.21562316,10.25667882,26.75026519,30.57682537,19.78396905,7.801315707,3.093605983,1.737339882
1075,05000US01075,Lamar County,"Lamar County, Alabama",al,13933,23.0356,604.8462927,0.4623,48.80499533,51.19500467,11.48352831,6.997775066,10.56484605,11.21079452,13.50032297,14.6414986,11.33998421,7.292040479,2.454604177,85.99009546,11.1820857,0,1.564630733,5.655637695,17.59830183,39.92722127,29.99090266,8.319013444,3.638936622,0.262812089,0.262812089
1077,05000US01077,Lauderdale County,"Lauderdale County, Alabama",al,92585,138.5976,668.0131522,0.4672,47.86412486,52.13587514,10.13879138,11.48566182,11.76864503,11.08494897,12.83577253,13.51190798,11.0061025,5.922125614,2.379435114,84.78803262,10.11394934,0.726899606,2.605173624,8.63962845,12.57941951,35.96462186,27.51580507,14.82444938,6.820224188,1.073641394,1.221838591
1079,05000US01079,Lawrence County,"Lawrence County, Alabama",al,33171,48.02628,690.68438,0.4389,48.24394803,51.75605197,10.46395948,7.669349733,11.96527087,12.0737994,14.60613186,14.4373097,10.8196919,5.031503422,1.594766513,76.54276326,10.9342498,0.204998342,2.13137982,18.70308402,21.02586023,41.504595,25.76618936,7.672579611,3.48792477,0.37614875,0.166702287
1081,05000US01081,Lee County,"Lee County, Alabama",al,159287,262.179,607.5506636,0.5081,49.20175532,50.79824468,10.92305085,18.89482506,14.35584825,12.07631508,11.71093686,10.3536384,6.976714986,3.17226139,0.987525661,67.42232574,23.02447783,4.140325325,3.68203306,11.00403674,9.526466501,24.06093401,32.32724134,19.62879522,9.802290816,1.921295322,2.732976797
1083,05000US01083,Limestone County,"Limestone County, Alabama",al,93052,166.1775,559.9554469,0.4509,49.89360788,50.10639212,11.52044018,7.894510596,12.94759919,13.68159739,14.92498818,12.79284701,8.94016249,4.273954348,1.533551133,76.89678889,13.39895972,1.287452177,5.888105575,16.08992821,15.74485955,30.27187607,28.52676766,16.88649019,6.786014247,0.973652285,0.810340001
1085,05000US01085,Lowndes County,"Lowndes County, Alabama",al,10236,14.29786,715.9111718,0.4999,47.18640094,52.81359906,11.25439625,8.30402501,12.28018757,10.66822978,13.57952325,14.54669793,10.21883548,5.773739742,1.865963267,24.47245018,74.25752247,0,0.683860883,2.569363032,22.50566893,38.57709751,24.8015873,9.297052154,4.039115646,0.453514739,0.325963719
1087,05000US01087,Macon County,"Macon County, Alabama",al,19054,31.29623,608.8274077,0.5145,46.13204576,53.86795424,9.210664427,18.41083237,10.80612995,9.152933767,11.39918127,13.73989713,11.30996116,5.216752388,2.062559043,15.59777475,82.60732655,0.262412092,1.721423323,4.592211609,18.25298723,30.14421096,30.91882983,11.23197363,6.963329213,1.37618459,1.112484549
1089,05000US01089,Madison County,"Madison County, Alabama",al,357560,446.0671,801.5833525,0.4673,48.8491442,51.1508558,11.26999664,9.67110415,13.84466943,12.12495805,14.45939143,13.40166685,8.271898423,4.520360219,1.557221166,64.91637767,24.05526345,2.62809039,4.836670769,16.52841481,8.867239576,20.82490719,28.61127633,25.72143487,12.56558033,1.557109748,1.852451956
1091,05000US01091,Marengo County,"Marengo County, Alabama",al,19538,20.00015,976.8926188,0.5386,48.34681134,51.65318866,12.64203091,7.917903573,11.48019245,11.80264101,12.99007063,14.05466271,10.47701914,6.587163476,1.822090286,44.99436995,53.83355512,0,0.588596581,2.083120074,16.20942099,39.76928196,28.61051542,8.89595504,5.449974118,0.495452193,0.569400281
1093,05000US01093,Marion County,"Marion County, Alabama",al,29965,40.3655,742.341861,0.4596,49.71800434,50.28199566,11.12965126,7.658935425,11.01618555,11.57350242,14.20323711,13.716002,11.74703821,6.724511931,2.282663107,91.9706324,3.660937761,0.163524111,2.509594527,8.086100451,20.33810996,34.81783272,31.70366208,7.989135525,4.654865599,0.38868596,0.107708158
1095,05000US01095,Marshall County,"Marshall County, Alabama",al,95145,168.1467,565.8450557,0.4805,49.3741132,50.6258868,12.84986074,8.247411845,12.25287719,12.18561144,13.1210258,12.57764465,9.88175942,5.271953334,1.600714699,81.24126333,2.581323243,0.647432866,13.62236586,30.48925325,19.09213751,31.13883477,30.54804852,12.43636478,5.359499717,0.925460373,0.499654327
1097,05000US01097,Mobile County,"Mobile County, Alabama",al,414659,337.2939,1229.369785,0.4765,47.73271532,52.26728468,12.02023832,9.314400507,13.79687888,11.95343644,12.70513844,13.1650344,9.184655343,4.469696787,1.695610128,57.15226246,35.55548053,1.972464121,2.887432806,10.19705348,13.77282597,33.48445619,29.80313217,15.13617262,5.80412605,1.24379274,0.755494258
1099,05000US01099,Monroe County,"Monroe County, Alabama",al,21512,20.97363,1025.668752,0.5477,47.55485311,52.44514689,12.06768315,8.53477129,10.40814429,11.3146151,13.44830792,14.55001859,10.89159539,5.280773522,2.700818148,54.33711417,41.49776869,0.557828189,1.403867609,7.02863518,16.32556248,46.11683383,23.47519653,8.69476823,4.621848739,0.508267823,0.257522364
1101,05000US01101,Montgomery County,"Montgomery County, Alabama",al,226941,288.9862,785.3003427,0.4929,47.30480609,52.69519391,11.98064695,10.23614067,14.53902116,12.56846493,12.36004072,12.46623572,8.216232413,4.470324886,1.494661608,34.54333946,57.66520814,2.714361883,3.414543868,10.29342428,14.42662721,25.51885472,27.97616667,18.88937764,9.559323389,2.2920249,1.337625465
1103,05000US01103,Morgan County,"Morgan County, Alabama",al,119122,205.599,579.3898906,0.4511,49.24363258,50.75636742,11.80722285,7.955709273,12.27565017,12.60136667,14.04190662,13.46098957,9.763939491,5.062037239,1.850203993,75.97001394,12.78353285,0.690888333,8.135357029,20.60156814,16.66160149,29.60090444,32.03948408,15.09342216,4.981704574,1.145135605,0.477747657
1105,05000US01105,Perry County,"Perry County, Alabama",al,9486,13.1813,719.6561034,0.479,46.7636517,53.2363483,10.9635252,16.88804554,6.683533629,13.65169724,9.297912713,13.07189542,11.06894371,5.260383723,2.266497997,29.49609952,69.44971537,0.221378874,0.938224752,2.002951718,21.92605331,39.43250215,22.94067068,8.15133276,5.967325881,0.515907137,1.066208083
1107,05000US01107,Pickens County,"Pickens County, Alabama",al,20298,23.02848,881.4302707,0.4997,47.82737215,52.17262785,10.23253523,8.527933787,13.03084048,11.69080698,14.78963445,13.87328801,10.52813085,5.261602128,2.581535127,53.82303675,41.22080993,0.103458469,4.591585378,11.6711006,19.42327497,36.74562307,30.38105046,9.316855475,3.426021284,0.514933059,0.192241675
1109,05000US01109,Pike County,"Pike County, Alabama",al,33403,49.70183,672.0678057,0.5343,47.98072029,52.01927971,10.08292668,22.77040984,11.89414124,9.993114391,10.33739484,10.80142502,8.439361734,4.682214172,1.505852768,56.17758884,38.01155585,2.149507529,0.787354429,6.831721702,19.00508879,33.25890539,24.18215806,14.77827396,6.12732371,0.85678679,1.791463288
1111,05000US01111,Randolph County,"Randolph County, Alabama",al,22574,38.88386,580.5493585,0.4733,48.67989723,51.32010277,11.38920882,8.514219899,10.75130681,11.58412333,13.03712235,14.35722513,11.83662621,6.268273235,1.882696908,75.26800744,20.14264198,0.527155134,2.945866927,9.276158412,21.22251874,36.33879781,27.50667175,9.124412251,4.752827551,0.673529038,0.381242852
1113,05000US01113,Russell County,"Russell County, Alabama",al,58213,90.79429,641.1526478,0.454,48.31223266,51.68776734,12.48346589,8.425952966,15.29383471,12.80126432,12.9988147,12.45769845,7.99134214,4.081562538,1.284936354,46.98950406,42.87186711,1.013519317,5.359627575,18.27598646,16.67522465,32.3055199,34.49037227,9.951219512,5.306803594,0.795892169,0.474967908
1115,05000US01115,St. Clair County,"St. Clair County, Alabama",al,87306,138.2292,631.6033094,0.4068,50.11683046,49.88316954,12.06102673,7.571071862,12.93496438,13.04148627,14.28653243,13.34959797,9.788559778,4.759123084,1.363022015,86.02959705,9.451813163,0.853320505,2.392733604,7.020136073,15.24761936,36.02260371,32.26959702,11.21124255,4.201126891,0.560150252,0.487660219
1117,05000US01117,Shelby County,"Shelby County, Alabama",al,211261,268.9937,785.3753639,0.4344,48.50777001,51.49222999,12.15747346,8.154841641,12.451896,14.10151424,14.29180019,12.78371304,8.870070671,4.106768405,1.282773441,78.12989619,12.04907673,2.033503581,5.739346117,15.53007891,7.849562829,20.29395769,29.72626236,27.90436614,10.37288561,2.39712178,1.455843594
1119,05000US01119,Sumter County,"Sumter County, Alabama",al,12985,14.3667,903.8261243,0.5469,46.31497882,53.68502118,10.41201386,20.06160955,8.887177513,9.372352715,11.18983442,14.13939161,9.118213323,5.906815556,1.90219484,24.65152099,71.97535618,2.603003466,0.100115518,1.4632268,15.75464495,37.78315093,24.63731229,11.6187325,8.577246119,0.954441334,0.674471876
1121,05000US01121,Talladega County,"Talladega County, Alabama",al,80565,109.3471,736.782138,0.4584,48.60175014,51.39824986,10.87569044,8.806553714,12.22491156,12.48432942,13.7106684,14.16495997,10.3233414,5.010860796,1.741451002,62.87469745,32.28449078,0.618134426,2.256563024,8.177248185,19.01393393,34.93638858,31.76472685,8.896689355,4.053668793,0.90695271,0.427639785
1123,05000US01123,Tallapoosa County,"Tallapoosa County, Alabama",al,40636,56.71286,716.5218186,0.4617,48.02884142,51.97115858,10.41687174,8.563835023,10.55714145,10.6851068,13.47327493,15.2598681,12.39049119,5.879023526,2.091741313,68.90441973,27.42641992,0.381435181,2.347672015,6.873215868,19.52627528,32.89482891,29.23168428,11.98656497,4.49583654,1.402980897,0.461829123
1125,05000US01125,Tuscaloosa County,"Tuscaloosa County, Alabama",al,206213,156.1204,1320.859074,0.463,48.26999268,51.73000732,10.67876419,17.20696561,14.75125235,11.91437979,11.1860067,11.5482535,7.483524317,3.557001741,1.415041729,61.95875139,31.64688938,1.636657243,3.60646516,9.62111991,11.56216191,29.8673503,28.25469997,18.35301127,8.107938599,1.513084654,2.341753297
1127,05000US01127,Walker County,"Walker County, Alabama",al,64493,81.53328,791.0021514,0.4587,48.85181338,51.14818662,11.52683237,8.010171647,11.76716853,11.80128076,13.49758889,14.02477788,11.05081172,5.707596173,1.885475943,89.11819887,6.213077388,0.494627324,2.395608826,8.390057836,19.13550051,37.09921288,32.19415662,7.168586294,3.057322008,1.082847868,0.262373816
1129,05000US01129,Washington County,"Washington County, Alabama",al,16643,15.40725,1080.205901,0.4684,50.59184041,49.40815959,11.75268882,8.838550742,10.19047047,10.58703359,14.87111699,15.00931322,11.21192093,5.990506519,1.05149312,65.10244547,24.55086222,0.372528991,1.093552845,12.6840113,19.55706688,43.19469875,26.12259133,6.722469265,3.62716889,0.741128259,0.034876624
1131,05000US01131,Wilcox County,"Wilcox County, Alabama",al,10809,12.16613,888.4501395,0.5108,47.49745582,52.50254418,12.27680637,8.909242298,10.74104913,12.05476917,11.5181793,13.96983995,10.65778518,5.504672033,2.201868813,26.83874549,69.48838931,0,0.647608474,7.34573041,23.07051638,40.29705719,24.12548584,8.911715713,2.429205997,0.791227096,0.374791782
1133,05000US01133,Winston County,"Winston County, Alabama",al,23875,38.94912,612.9792725,0.4517,49.59162304,50.40837696,10.65968586,7.116230366,10.82303665,11.20418848,14.00209424,14.89005236,12.5026178,6.32460733,2.228272251,93.93926702,0.376963351,0.167539267,3.07434555,10.68062827,21.85172253,37.3603352,27.25209497,8.333333333,3.689478585,0.983472998,0.529562384
2013,05000US02013,Aleutians East Borough,"Aleutians East Borough, Alaska",ak,3425,0.4903313,6985.073216,0.3987,58.0729927,41.9270073,7.386861314,8.759124088,14.39416058,14.77372263,24.1459854,14.86131387,6.189781022,1.751824818,0.875912409,15.03649635,4.204379562,26.3649635,10.10218978,72.02919708,13.57603337,40.23511566,33.44709898,8.911642017,3.223359879,0,0.606750095
2016,05000US02016,Aleutians West Census Area,"Aleutians West Census Area, Alaska",ak,5750,1.309166,4392.109356,0.3628,59.68695652,40.31304348,8.104347826,11.82608696,17.35652174,14.85217391,19.39130435,14.0173913,4.504347826,1.130434783,0.173913043,24.15652174,4.27826087,42.57391304,13.87826087,48.62608696,11.17604091,40.51619187,31.87241295,13.05088873,2.702702703,0.219138057,0.462624787
2020,05000US02020,Anchorage Municipality,"Anchorage Municipality, Alaska",ak,296112,173.5299,1706.40289,0.4251,51.04284865,48.95715135,12.70971794,10.44233263,17.4133436,12.80630302,12.61786081,12.04105203,6.584670665,2.48824769,0.886826606,58.49442103,5.551615605,11.93298482,9.066501864,43.31705571,6.18092232,23.8304322,34.71723075,21.91578904,9.223725741,2.8704022,1.261497755
2050,05000US02050,Bethel Census Area,"Bethel Census Area, Alaska",ak,18040,0.444017,40629.07646,0.4446,52.00110865,47.99889135,18.50332594,10.62084257,15.1940133,10.88691796,10.63747228,9.805986696,4.93902439,1.784922395,0.393569845,9.944567627,0.659645233,1.053215078,2.37804878,94.81152993,18.58013847,45.16895732,23.91236954,7.709000723,3.523819366,0.868037615,0.237676966
2060,05000US02060,Bristol Bay Borough,"Bristol Bay Borough, Alaska",ak,890,1.846547,481.9805991,0.3911,59.1011236,40.8988764,11.23595506,5.730337079,10.2247191,15.16853933,17.41573034,20.11235955,5.95505618,2.808988764,0.786516854,53.93258427,0.449438202,0.561797753,3.595505618,57.30337079,5.581395349,34.88372093,37.20930233,17.98449612,4.031007752,0.310077519,0
